,SYMBOL,CUSIP
1136,AOS,831865209
1137,AOSL,G6331P104
1138,AOTVF,04364G106
1139,AOUT,02875D109
1140,AOVTF,034311100
1141,AOXG,03740A106
1142,AOXY,00754B301
1143,AOZOY,037400108
1144,AP,032037103
1145,APA,037411105
1146,APA,03743Q108
1147,APAAF,03783B102
1148,APAC,G85094103
1149,APACU,G85094111
1150,APACW,G85094129
1151,APAFF,921428108
1152,APAM,04316A108
1153,APAXXXX,037411105
1154,APCOD,64886W203
1155,APCOF,64886W104
1156,APCOF,64886W203
1157,APD,009158106
1158,APEI,02913V103
1159,APELY,021090204
1160,APEMY,03754H104
1161,APEN,03767D108
1162,APEX,03755M300
1163,APEX,03755M201
1164,APEXZZZZ,03755M300
1165,APG,00187Y100
1166,APGB,G0412A102
1167,APGBU,G0412A110
1168,APGBWS,G0412A128
1169,APGI,02906V102
1170,APGOF,03770A109
1171,APGOF,03768P100
1172,APGOF,03768L109
1173,APGT,03783X104
1174,APH,032095101
1175,APHA,03765K104
1176,APHDD,92338J108
1177,APHLF,02075X103
1178,APHP,028886109
1179,API,00851L103
1180,APLD,03824D109
1181,APLD,038169108
1182,APLDXXXX,03824D109
1183,APLE,03784Y200
1184,APLIF,03783R107
1185,APLN,00104Y100
1186,APLO,03759W106
1187,APLS,03753U106
1188,APLT,03828A101
1189,APM,G6096M106
1190,APMCF,61763R208
1191,APMI,05467C108
1192,APMIU,05467C207
1193,APMIW,05467C116
1194,APNHY,04530Y106
1195,APO,03768E105
1196,APOG,037598109
1197,APOP,15116C201
1198,APOP,15116C300
1199,APOPRA,03768E303
1200,APOPRB,03768E402
1201,APOPW,15116C110
1202,APOPXXXX,15116C201
1203,APOPZZZZ,15116C300
1204,APP,03831W108
1205,APPB,03815L102
1206,APPDW,03815U128
1207,APPF,03783C100
1208,APPH,03783T103
1209,APPHW,03783T111
1210,APPN,03782L101
1211,APPS,25400W102
1212,APR,03836A101
1213,APRDM,010392702
1214,APRDN,010392207
1215,APRDO,010392504
1216,APRDP,010392603
1217,APRE,03836J102
1218,APRN,09523Q200
1219,APRZ,53656F730
1220,APSG,G0411R106
1221,APSGU,G0411R122
1222,APSGWS,G0411R114
1223,APT,020772109
1224,APTCF,007628209
1225,APTEF,03836P108
1226,APTL,011764206
1227,APTM,G63290111
1228,APTMU,G63290129
1229,APTMW,G63290103
1230,APTS,74039L103
1231,APTV,G6095L109
1232,APTVPRA,G6095L117
1233,APTX,03836N103
1234,APVO,03835L108
1235,APVO,03835L207
1236,APVOZZZZ,03835L207
1237,APVPF,G6095L117
1238,APVS,038287108
1239,APVTW,03835L116
1240,APWC,G0535E106
1241,APWS,032037111
1242,APXH,90214Q659
1243,APXT,03768F102
1244,APXTU,03768F201
1245,APXTW,03768F110
1246,APXYY,03783V108
1247,APY,03755L104
1248,APYP,03834R106
1249,APYX,03837C106
1250,AQARF,03841G101
1251,AQB,03842K200
1252,AQBN,000303107
1253,AQFD,00089Y109
1254,AQMS,03837J101
1255,AQN,015857105
1256,AQNA,015857709
1257,AQNB,015857808
1258,AQNNF,015857873
1259,AQNU,015857873
1260,AQQRF,03842P100
1261,AQSP,00488M201
1262,AQST,03843E104
1263,AQUA,30057T105
1264,AQUI,03841Q307
1265,AQWA,37954Y186
1266,AR,03674X106
1267,ARA,029227105
1268,ARAV,03890D108
1269,ARAY,004397105
1270,ARB,02210T108
1271,ARBE,M1R95N100
1272,ARBEW,M1R95N118
1273,ARBG,00775W102
1274,ARBGU,00775W201
1275,ARBGW,00775W110
1276,ARBK,040126104
1277,ARBTF,04016J102
1278,ARC,00191G103
1279,ARCAY,03923E107
1280,ARCB,03937C105
1281,ARCC,04010L103
1282,ARCE,G04553106
1283,ARCH,03940R107
1284,ARCH,039380407
1285,ARCHZZZZ,03940R107
1286,ARCM,042765719
1287,ARCO,G0457F107
1288,ARCS,03959D205
1289,ARCT,03969T109
1290,ARCW,00213H105
1291,ARD,L0223L101
1292,ARDC,04014F102
1293,ARDMQ,038505400
1294,ARDS,040334104
1295,ARDX,039697107
1296,ARE,015271109
1297,AREB,02919L109
1298,AREC,02927U208
1299,ARECW,02927U117
1300,ARES,03990B101
1301,ARESPRA,03990B200
1302,AREXQ,03834A103
1303,ARFXF,74346M109
1304,ARGD,040130205
1305,ARGGD,04626D206
1306,ARGGY,04626D107
1307,ARGGY,04626D206
1308,ARGHF,040128209
1309,ARGO,G0464B107
1310,ARGOPRA,040128209
1311,ARGQ,04017D104
1312,ARGT,37950E259
1313,ARGTF,04302L100
1314,ARGUU,04026L204
1315,ARGX,04016X101
1316,ARGYF,053498408
1317,ARHHD,04625J204
1318,ARHN,03957P309
1319,ARHTF,040328205
1320,ARI,03762U105
1321,ARKAY,041232109
1322,ARKF,00214Q708
1323,ARKG,00214Q302
1324,ARKIU,66981N202
1325,ARKK,00214Q104
1326,ARKO,041242108
1327,ARKOW,041242116
1328,ARKQ,00214Q203
1329,ARKR,040712101
1330,ARKW,00214Q401
1331,ARKX,00214Q807
1332,ARL,029174109
1333,ARLO,04206A101
1334,ARLP,01877R108
1335,ARMK,03852U106
1336,ARMP,04216R102
1337,ARMR,30151E764
1338,ARMRP,042315606
1339,ARNA,040047607
1340,ARNC,03965L100
1341,ARNC,03966V107
1342,ARNCPR,03965L209
1343,ARNGF,04016A101
1344,ARNI,042564203
1345,AROC,03957W106
1346,AROW,042744102
1347,ARPO,00810B105
1348,ARQL,04269E107
1349,ARQQ,G0567U101
1350,ARQQW,G0567U119
1351,ARQT,03969K108
1352,ARR,042315507
1353,ARREF,03074G109
1354,ARRHW,039380118
1355,ARRPRB,042315408
1356,ARRPRC,042315606
1357,ARRPY,00786A107
1358,ARRW,04282M102
1359,ARRWU,04282M201
1360,ARRWW,04282M110
1361,ARRY,04271T100
1362,ARSEF,02136K108
1363,ARSMF,04017M104
1364,ARSN,05154M203
1365,ARTA,G0509L102
1366,ARTAU,G0509L110
1367,ARTAW,G0509L128
1368,ARTEU,04303A202
1369,ARTH,03939W109
1370,ARTL,04301G201
1371,ARTLW,04301G128
1372,ARTM,02864L104
1373,ARTNA,043113208
1374,ARTNB,043113109
1375,ARTW,043168103
1376,ARVL,L0423Q108
1377,ARVLW,L0423Q116
1378,ARVN,04335A105
1379,ARVY,01878N106
1380,ARW,042735100
1381,ARWD,04276R109
1382,ARWR,04280A100
1383,ARXRF,45690A107
1384,ARYA,G3165V109
1385,ARYA,G3166W106
1386,ARYAU,G3165V117
1387,ARYAW,G3165V125
1388,ARYB,G31655122
1389,ARYBU,G31655114
1390,ARYBW,G31655106
1391,ARYC,04269N107
1392,ARYD,G31659108
1393,ARYE,G31658100
1394,ARZGY,04545K109
1395,ARZTY,04338X102
1396,ASA,G3156P103
1397,ASAI,81689T104
1398,ASAN,04342Y104
1399,ASAQ,04906P101
1400,ASAQU,04906P200
1401,ASAQWS,04906P119
1402,ASAX,04637C106
1403,ASAXU,04637C205
1404,ASAXW,04637C114
1405,ASAZY,045387107
1406,ASB,045487105
1407,ASBFY,045519402
1408,ASBPRC,045488400
1409,ASBPRD,045488608
1410,ASBPRE,045487204
1411,ASBPRF,045487402
1412,ASBRY,043388107
1413,ASC,Y0207T100
1414,ASCC,040443202
1415,ASCCY,04521N101
1416,ASCK,052108503
1417,ASCK,052108602
1418,ASCKD,052108602
1419,ASCN,003853108
1420,ASDN,04636R104
1421,ASDN,04636R203
1422,ASDND,04636R203
1423,ASEA,37950E648
1424,ASEKY,00956Q106
1425,ASET,33939L738
1426,ASFI,046220109
1427,ASFZ,046008207
1428,ASG,529900102
1429,ASGI,00326W106
1430,ASGLY,00109C103
1431,ASGN,00191U102
1432,ASH,044186104
1433,ASHR,233051879
1434,ASHS,233051754
1435,ASHTY,045055100
1436,ASHX,233051523
1437,ASIX,00773T101
1438,ASKDF,32016U207
1439,ASKH,04624K103
1440,ASLE,00810F106
1441,ASLEW,00810F114
1442,ASLN,04522R101
1443,ASM,053906103
1444,ASMB,045396108
1445,ASMIY,N07045102
1446,ASML,N07059210
1447,ASMVY,00212G108
1448,ASNA,04351G200
1449,ASNAQ,04351G200
1450,ASNB,28265K106
1451,ASNB,00767T109
1452,ASND,04351P101
1453,ASNT,04035N100
1454,ASO,00402L107
1455,ASOMY,00212V105
1456,ASOZY,04539A406
1457,ASPA,00085X105
1458,ASPAU,00085X204
1459,ASPAW,00085X113
1460,ASPC,G0316P130
1461,ASPCU,G0316P114
1462,ASPCW,G0316P122
1463,ASPL,G05436103
1464,ASPLU,G05436129
1465,ASPLWS,G05436111
1466,ASPN,04523Y105
1467,ASPS,L0175J104
1468,ASPU,04530L203
1469,ASPY,04651A101
1470,ASPZ,04517L101
1471,ASR,40051E202
1472,ASRT,04546C205
1473,ASRT,04546C106
1474,ASRT,04545L107
1475,ASRTXXXX,04546C106
1476,ASRTXXXX,04545L107
1477,ASRTZZZZ,04546C106
1478,ASRTZZZZ,04546C205
1479,ASRV,03074A102
1480,ASRVP,03074B100
1481,ASTC,046484200
1482,ASTE,046224101
1483,ASTO,046376109
1484,ASTR,04634X103
1485,ASTRW,04634X111
1486,ASTS,00217D100
1487,ASTSW,00217D118
1488,ASUR,04649U102
1489,ASWRF,40281L109
1490,ASX,00215W100
1491,ASXC,04367G103
1492,ASXFY,00212E103
1493,ASYS,032332504
1494,ASZ,G0633U101
1495,ASZU,G0633U119
1496,ASZWS,G0633U127
1497,AT,04878Q863
1498,ATA,G0404A102
1499,ATAC,G03707109
1500,ATACU,G03707125
1501,ATACWS,G03707117
1502,ATADF,046491106
1503,ATAI,N0731H103
1504,ATAO,02138A207
1505,ATAQ,G0370U108
1506,ATAQU,G0370U124
1507,ATAQWS,G0370U116
1508,ATASY,048173108
1509,ATAU,G0404A128
1510,ATAWS,G0404A110
1511,ATAX,02364V107
1512,ATBPD,037025509
1513,ATBPF,037025509
1514,ATC,G0625A105
1515,ATCLF,Q0142L104
1516,ATCO,Y0436Q109
1517,ATCOL,04926V203
1518,ATCOPRD,Y0436Q117
1519,ATCOPRE,Y0436Q125
1520,ATCOPRG,Y0436Q133
1521,ATCOPRH,Y0436Q141
1522,ATCOPRI,Y0436Q158
1523,ATCX,049430101
1524,ATCXW,049430119
1525,ATDRY,05277E104
1526,ATEAY,04683A103
1527,ATEC,02081G201
1528,ATEN,002121101
1529,ATER,02156U101
1530,ATEX,03676C100
1531,ATEYY,00762U200
1532,ATFV,015564206
1533,ATGE,00737L103
1534,ATGN,021489109
1535,ATGSY,05277X102
1536,ATH,G0684D107
1537,ATHA,04746L104
1538,ATHDF,04686J408
1539,ATHE,02155X106
1540,ATHHL,04686J309
1541,ATHM,05278C107
1542,ATHN,04687A109
1543,ATHNU,04687A208
1544,ATHNWS,04687A117
1545,ATHPRA,G0684D305
1546,ATHPRB,04686J200
1547,ATHPRC,04686J309
1548,ATHPRD,04686J408
1549,ATHX,04744L106
1550,ATI,01741R102
1551,ATIF,G0602B100
1552,ATIN,00216B105
1553,ATIP,00216W109
1554,ATIPWS,00216W117
1555,ATIS,049836208
1556,ATIW,00207F107
1557,ATKR,047649108
1558,ATLC,04914Y102
1559,ATLCP,04914Y201
1560,ATLCY,049255805
1561,ATLEW,04301G300
1562,ATLKY,049255706
1563,ATLO,031001100
1564,ATLS,04929Q102
1565,ATLYF,02138F107
1566,ATMP,06742C723
1567,ATMR,G03709105
1568,ATMRU,G03709113
1569,ATMRWS,G03709121
1570,ATMS,04302Q109
1571,ATNF,68236V104
1572,ATNFW,68236V112
1573,ATNI,00215F107
1574,ATNM,00507W107
1575,ATNM,00507W206
1576,ATNX,04685N103
1577,ATO,049560105
1578,ATOM,04965B100
1579,ATONY,037193109
1580,ATOR,046259107
1581,ATOS,04962H506
1582,ATOWW,04962H126
1583,ATPGQ,00208J801
1584,ATR,038336103
1585,ATRA,046513107
1586,ATRC,04963C209
1587,ATRI,049904105
1588,ATRO,046433108
1589,ATROB,046433207
1590,ATRS,036642106
1591,ATRX,00687E109
1592,ATSAF,001940105
1593,ATSG,00922R105
1594,ATSPT,039562301
1595,ATSPU,039562202
1596,ATSPW,039562111
1597,ATTO,L0427L105
1598,ATTXL,00206R706
1599,ATUMF,38149V103
1600,ATURF,83011Y108
1601,ATUS,02156K103
1602,ATUSF,020936100
1603,ATV,004854204
1604,ATVC,89601Y101
1605,ATVCU,89601Y200
1606,ATVCW,89601Y119
1607,ATVDY,04965D106
1608,ATVI,00507V109
1609,ATVK,03078H103
1610,ATXG,00653L202
1611,ATXI,05360L205
1612,ATXS,04635X102
1613,ATY,00510L106
1614,AU,035128206
1615,AUB,04911A107
1616,AUBAP,04911A206
1617,AUBKL,04911A206
1618,AUBN,050473107
1619,AUCOY,73178Q105
1620,AUCUF,45674L103
1621,AUD,05070N103
1622,AUDC,M15342104
1623,AUG,05208W108
1624,AUGG,051276103
1625,AUGX,05105P107
1626,AUGZ,53656F722
1627,AUIAF,G06974102
1628,AUID,46264C206
1629,AUKNY,05070F308
1630,AUMBF,65442J107
1631,AUMC,05208V100
1632,AUMN,381119106
1633,AUNFF,051918803
1634,AUOTY,002255107
1635,AUPH,05156V102
1636,AURC,G0698L103
1637,AURCU,G0698L111
1638,AURCW,G0698L129
1639,AURI,051549103
1640,AURX,67059V209
1641,AUS,G0633D109
1642,AUSAF,05259R107
1643,AUSF,37954Y574
1644,AUSI,051526309
1645,AUSU,G0633D117
1646,AUSVF,380719104
1647,AUSVF,05153Y109
1648,AUSWS,G0633D125
1649,AUTL,05280R100
1650,AUTLY,05211M105
1651,AUTO,05335B100
1652,AUUD,05072K107
1653,AUUDW,05072K115
1654,AUVI,03828V105
1655,AUVIP,03828V303
1656,AUVPP,03828V303
1657,AUXRD,67053Y100
1658,AUXRDXXXX,051527307
1659,AUXRF,051527208
1660,AUXRF,67053Y100
1661,AUXXF,01750B105
1662,AUY,98462Y100
1663,AVA,05379B107
1664,AVACU,05338E200
1665,AVAH,05356F105
1666,AVAN,G0682V109
1667,AVANU,G0682V117
1668,AVANWS,G0682V125
1669,AVAV,008073108
1670,AVB,053484101
1671,AVBH,05368J103
1672,AVCNF,05368K100
1673,AVCO,05344R104
1674,AVCT,030382105
1675,AVCTW,030382113
1676,AVCVF,609442108
1677,AVD,030371108
1678,AVDE,025072703
1679,AVDG,64157X203
1680,AVDL,05337M104
1681,AVDR,64157X104
1682,AVDV,025072802
1683,AVDWF,007642101
1684,AVDX,05368X102
1685,AVEM,025072604
1686,AVEO,053588307
1687,AVEO,053588109
1688,AVEOXXXX,053588109
1689,AVEOZZZZ,053588307
1690,AVES,025072372
1691,AVFP,053777207
1692,AVGDF,05369E103
1693,AVGO,11135F101
1694,AVGOP,11135F200
1695,AVGR,053734604
1696,AVH,05367G100
1697,AVHNY,004563102
1698,AVHOQ,05367G100
1699,AVID,05367P100
1700,AVIFY,00753G103
1701,AVIG,025072562
1702,AVIR,04683R106
1703,AVIV,025072364
1704,AVK,00764C109
1705,AVLIF,00782P108
1706,AVLR,05338G106
1707,AVLV,025072349
1708,AVMU,025072695
1709,AVNI,043279207
1710,AVNS,05350V106
1711,AVNT,05368V106
1712,AVNW,05366Y201
1713,AVO,60510V108
1714,AVOA,053843207
1715,AVOI,00767C106
1716,AVOP,00241Q309
1717,AVOZ,02155N108
1718,AVP,054303102
1719,AVPFF,05354K304
1720,AVPMD,05453A207
1721,AVPMF,05453A207
1722,AVPMF,05453A108
1723,AVPT,053604104
1724,AVPTW,053604112
1725,AVRE,025072356
1726,AVRI,05359R205
1727,AVRN,05453B304
1728,AVRO,05455M100
1729,AVSF,025072687
1730,AVT,053807103
1731,AVTBF,05353D103
1732,AVTE,008064107
1733,AVTR,05352A100
1734,AVTRPRA,05352A209
1735,AVTTY,05352H105
1736,AVTX,05338F108
1737,AVUS,025072885
1738,AVUV,025072877
1739,AVVIY,05382A104
1740,AVVYY,05366C100
1741,AVX,002444107
1742,AVXL,032797300
1743,AVY,053611109
1744,AVYA,05351X101
1745,AVYAW,05351X119
1746,AWAW,963805106
1747,AWAY,26924G771
1748,AWCMY,022205108
1749,AWEB,04009H105
1750,AWF,01879R106
1751,AWGI,02319A109
1752,AWGL,00244W303
1753,AWH,04537Y109
1754,AWI,04247X102
1755,AWK,030420103
1756,AWKNF,05455W108
1757,AWKS,03077Q203
1758,AWLIF,03078L104
1759,AWON,03740J107
1760,AWP,00302L108
1761,AWR,029899101
1762,AWRE,05453N100
1763,AWRY,017230103
1764,AWSM,21640C105
1765,AWSMD,82901A105
1766,AWTM,886364108
1767,AWWH,04351N106
1768,AWWI,02079E101
1769,AWX,05343P109
1770,AWYX,26924G714
1771,AX,05465C100
1772,AXAHY,054536107
1773,AXAS,003830106
1774,AXCG,30233L109
1775,AXCP,019743103
1776,AXDDF,05501V104
1777,AXDX,00430H102
1778,AXE,035290105
1779,AXGN,05463X106
1780,AXGT,G0750W203
1781,AXIM,05463V100
1782,AXJL,97717W828
1783,AXL,024061103
1784,AXLA,05454B105
1785,AXLE,872538103
1786,AXMIF,05461V201
1787,AXNVF,05465L100
1788,AXNX,05465P101
1789,AXO,05465C209
1790,AXON,05464C101
1791,AXP,025816109
1792,AXPWQ,05460X406
1793,AXR,032159105
1794,AXREF,022912109
1795,AXS,G0692U109
1796,AXSM,05464T104
1797,AXSPRDCL,G0692U117
1798,AXSPRE,05461T305
1799,AXTA,G0750C108
1800,AXTI,00246W103
1801,AXU,01535P106
1802,AXVED,12510R108
1803,AXVEF,12510R108
1804,AXVEF,12764J109
1805,AXXDF,01434T100
1806,AXXIY,015381106
1807,AY,G0751N103
1808,AYAAY,054638200
1809,AYAG,02314U100
1810,AYALY,054636303
1811,AYI,00508Y102
1812,AYLA,05465V108
1813,AYR,G0129K104
1814,AYRO,054748108
1815,AYRSF,00249N100
1816,AYRWF,00249N209
1817,AYRWF,05475P109
1818,AYRWFXXXX,00249N209
1819,AYSI,019860105
1820,AYTU,054754874
1821,AYTU,054754700
1822,AYTUW,054754130
1823,AYTUZ,054754148
1824,AYX,02156B103
1825,AZAA,00888H109
1826,AZAJ,00888H703
1827,AZAL,00888H307
1828,AZAO,00888H604
1829,AZBA,00888H208
1830,AZBJ,00888H802
1831,AZBL,00888H406
1832,AZBO,00888H505
1833,AZEK,05478C105
1834,AZGSQ,055000202
1835,AZIHY,05477Q105
1836,AZIL,05478B107
1837,AZLCZ,054807102
1838,AZMTF,301950101
1839,AZN,046353108
1840,AZNNY,05156W118
1841,AZNVF,51811C105
1842,AZNVF,00249G105
1843,AZNVF,67098G106
1844,AZO,053332102
1845,AZPN,045327103
1846,AZRE,V0393H103
1847,AZRH,05501N201
1848,AZRX,05502L105
1849,AZSEY,018805101
1850,AZUL,05501U106
1851,AZYO,05479K106
1852,AZZ,002474104
1853,AZZUF,05477Y108
1854,B,067806109
1855,B128REORG,74347B128
1856,B144REORG,74347B144
1857,BA,097023105
1858,BAB,46138G805
1859,BABA,01609W102
1860,BABB,055183107
1861,BABL,12008D108
1862,BABYF,290257104
1863,BAC,060505104
1864,BACAU,083690206
1865,BACHY,06426M104
1866,BACPL,06055H400
1867,BACPRA,060505260
1868,BACPRB,060505229
1869,BACPRC,060505286
1870,BACPRE,060505815
1871,BACPRK,060505195
1872,BACPRL,060505682
1873,BACPRM,06053U601
1874,BACPRN,06055H202
1875,BACPRO,06055H400
1876,BACPRP,06055H608
1877,BACPRYCL,060505310
1878,BADFF,056533102
1879,BAESY,05523R107
1880,BAF,09250G102
1881,BAFYY,05845R306
1882,BAH,099502106
1883,BAJFF,13467N108
1884,BAK,105532105
1885,BAL,06746P548
1886,BALFF,059352104
1887,BALT,45783Y855
1888,BALTF,06739H271
1889,BALY,05875B106
1890,BAM,112585104
1891,BAMH,11271L102
1892,BAMI,11272B103
1893,BAMR,G16169107
1894,BANC,05990K106
1895,BANCPRD,05990K882
1896,BANCPRE,05990K874
1897,BAND,05988J103
1898,BANF,05945F103
1899,BANFP,05539S206
1900,BANGN,29101P200
1901,BANM,06654P100
1902,BANR,06652V208
1903,BANT,06684B105
1904,BANT,06684B204
1905,BANTD,06684B204
1906,BANX,861780104
1907,BAOB,067021105
1908,BAOS,G08908108
1909,BAP,G2519Y108
1910,BAPR,45782C888
1911,BAR,38748G101
1912,BARK,68622E104
1913,BARK,060419108
1914,BARKWS,68622E112
1915,BARRD,64804X101
1916,BASA,06975Q100
1917,BASE,22207T101
1918,BASFY,055262505
1919,BASI,09058M103
1920,BASWQ,06985P118
1921,BASWW,06985P118
1922,BASX,06985P209
1923,BASXQ,06985P209
1924,BATL,07134L107
1925,BATRA,531229706
1926,BATRK,531229888
1927,BATT,032108805
1928,BAUG,45782C698
1929,BAX,071813109
1930,BAYK,072035108
1931,BAYRY,072730302
1932,BB,09228F103
1933,BBAR,058934100
1934,BBAVY,82671M107
1935,BBAX,46641Q688
1936,BBAX,46641Q233
1937,BBAXXXXX,46641Q688
1938,BBAXZZZZ,46641Q233
1939,BBBK,057124109
1940,BBBMF,44702L102
1941,BBBT,09183V101
1942,BBBY,075896100
1943,BBC,26923G301
1944,BBCA,46641Q696
1945,BBCA,46641Q225
1946,BBCAXXXX,46641Q696
1947,BBCAZZZZ,46641Q225
1948,BBCP,206704108
1949,BBD,059460303
1950,BBDC,06759L103
1951,BBDO,059460402
1952,BBEU,46641Q720
1953,BBEU,46641Q191
1954,BBEUXXXX,46641Q720
1955,BBEUZZZZ,46641Q191
1956,BBF,09248H105
1957,BBGI,074014101
1958,BBH,92189F726
1959,BBI,10802T105
1960,BBIG,927330100
1961,BBIN,46641Q373
1962,BBIO,10806X102
1963,BBJP,46641Q712
1964,BBJP,46641Q217
1965,BBJPXXXX,46641Q712
1966,BBJPZZZZ,46641Q217
1967,BBK,09249H104
1968,BBKCF,089804108
1969,BBL,05545E209
1970,BBLG,098070204
1971,BBLR,117768101
1972,BBLS,71668V105
1973,BBMC,46641Q340
1974,BBMPY,05528L105
1975,BBN,09248X100
1976,BBP,26923G202
1977,BBQ,05551A109
1978,BBRE,46641Q738
1979,BBRRF,09609Y101
1980,BBRW,10756L108
1981,BBSA,46641Q381
1982,BBSA,46641Q258
1983,BBSAXXXX,46641Q381
1984,BBSAZZZZ,46641Q258
1985,BBSC,46641Q290
1986,BBSEY,05541J103
1987,BBSI,068463108
1988,BBSRF,09626M304
1989,BBTVF,05551N101
1990,BBU,G16234109
1991,BBUS,46641Q399
1992,BBVA,05946K101
1993,BBW,120076104
1994,BBWI,070830104
1995,BBX,05491N104
1996,BBXIA,073319105
1997,BBXIB,073319204
1998,BBXTB,05491N401
1999,BBXTD,05491N401
2000,BBY,086516101
2001,BC,117043109
2002,BCAB,09077B104
2003,BCAC,11374E104
2004,BCACU,11374E203
2005,BCACW,11374E112
2006,BCAL,84252A106
2007,BCAT,09260U109
2008,BCAUY,10949Q204
2009,BCBP,055298103
2010,BCC,09739D100
2011,BCCEF,070490206
2012,BCCI,067594309
2013,BCCMY,05526U107
2014,BCCOY,088764105
2015,BCD,003261203
2016,BCDA,09060U507
2017,BCDAW,09060U119
2018,BCDS,093418101
2019,BCE,05534B760
2020,BCEI,097793400
2021,BCEKF,07380N104
2022,BCEL,04965G109
2023,BCH,059520106
2024,BCHEY,073333106
2025,BCI,003261104
2026,BCII,09368L100
2027,BCIM,003261609
2028,BCKIY,056155104
2029,BCKMF,075653204
2030,BCLI,10501E201
2031,BCM,06740P114
2032,BCML,07272M107
2033,BCMXY,061605101
2034,BCNAY,06740E101
2035,BCO,109696104
2036,BCOM,M15629104
2037,BCOMF,M15629104
2038,BCOR,095229100
2039,BCOV,10921T101
2040,BCOW,28253R105
2041,BCOW,28252W105
2042,BCOWZZZZ,28253R105
2043,BCPC,057665200
2044,BCPRA,117043406
2045,BCPRB,117043505
2046,BCPRC,117043604
2047,BCRH,G1190F107
2048,BCRHF,G1190F107
2049,BCRX,09058V103
2050,BCS,06738E204
2051,BCSF,05684B107
2052,BCSFRT,05684B115
2053,BCTF,05970V106
2054,BCTG,05492W103
2055,BCTX,10778Y302
2056,BCTXD,10778Y302
2057,BCTXF,10778Y302
2058,BCTXW,10778Y112
2059,BCUCY,11687Q109
2060,BCUFF,077886208
2061,BCV,059695106
2062,BCVPRA,059702209
2063,BCX,09257A108
2064,BCYC,088786108
2065,BCYP,089115109
2066,BCYPU,089115208
2067,BCYPW,089115117
2068,BDC,077454106
2069,BDCM,11132C200
2070,BDCO,095395307
2071,BDCS,902641588
2072,BDCX,90269A260
2073,BDCY,90269A112
2074,BDCYY,09689Q101
2075,BDCZ,90274D416
2076,BDDXF,25154K841
2077,BDEC,45782C557
2078,BDGE,108035106
2079,BDGY,10874R102
2080,BDGY,10874R201
2081,BDGYD,10874R201
2082,BDIC,095207106
2083,BDJ,09251A104
2084,BDL,338517105
2085,BDN,105368203
2086,BDNNY,09752V102
2087,BDORY,059578104
2088,BDOUY,05537Y304
2089,BDPT,09072U107
2090,BDR,093698108
2091,BDRAF,097751101
2092,BDRBF,097751200
2093,BDRFY,07724U103
2094,BDRY,26923H200
2095,BDSI,09060J106
2096,BDSX,09075X108
2097,BDTX,09203E105
2098,BDVB,056646201
2099,BDVSY,088836309
2100,BDWBY,11902E105
2101,BDX,075887109
2102,BDXA,075887208
2103,BDXB,075887406
2104,BE,093712107
2105,BEAG,09540T104
2106,BEAM,07373V105
2107,BEAT,090672106
2108,BEBE,075571208
2109,BECN,073685109
2110,BECO,09290C707
2111,BECTY,07558Q103
2112,BECVY,05541A102
2113,BEDU,109199109
2114,BEDZ,00768Y396
2115,BEEM,07373B109
2116,BEEMW,07373B117
2117,BEGI,09259B104
2118,BEKE,482497104
2119,BELFA,077347201
2120,BELFB,077347300
2121,BELMF,080499502
2122,BELP,080695109
2123,BEMG,08660E103
2124,BEN,354613101
2125,BENE,08179B103
2126,BENER,08179B129
2127,BENEU,08179B202
2128,BENEW,08179B111
2129,BEOB,05539V209
2130,BEP,G16258108
2131,BEPC,11284V105
2132,BEPH,11259P109
2133,BEPPRA,G16258231
2134,BERI,09547W209
2135,BERK,084597202
2136,BERY,08579W103
2137,BERZ,063679591
2138,BESIY,073320103
2139,BEST,08653C106
2140,BETRD,08772P202
2141,BETRF,08772P202
2142,BETRF,08772P103
2143,BETW,087766101
2144,BETZ,53656F789
2145,BEUT,808645105
2146,BEVFF,255331100
2147,BEVVF,076588102
2148,BFA,115637100
2149,BFAM,109194100
2150,BFB,115637209
2151,BFC,06211J100
2152,BFCH,09174L104
2153,BFEB,45782C433
2154,BFFI,08149J103
2155,BFGC,12021A107
2156,BFGCD,051276103
2157,BFGIF,103309100
2158,BFGX,05989X101
2159,BFI,12122L101
2160,BFIIW,12122L119
2161,BFIN,06643P104
2162,BFIT,37954Y798
2163,BFK,09248F109
2164,BFLBY,09003Q100
2165,BFLY,124155102
2166,BFLYWS,124155110
2167,BFO,09250M109
2168,BFOR,00162Q726
2169,BFRA,09075G105
2170,BFS,804395101
2171,BFSPRD,804395804
2172,BFSPRE,804395879
2173,BFST,12326C105
2174,BFT,344328109
2175,BFTL,062113105
2176,BFTR,09290C202
2177,BFTU,344328208
2178,BFTWS,344328117
2179,BFY,09249R102
2180,BFYT,08182C106
2181,BFYW,08771B105
2182,BFZ,09248E102
2183,BG,G16962105
2184,BGAOY,74428W108
2185,BGB,09257R101
2186,BGCP,05541T101
2187,BGEM,09548T106
2188,BGFTD,54402R101
2189,BGFV,08915P101
2190,BGG,109043109
2191,BGGSQ,109043109
2192,BGH,06760L100
2193,BGI,09088U109
2194,BGIO,09258P104
2195,BGLC,090628108
2196,BGLD,33733E849
2197,BGNE,07725L102
2198,BGPAF,08862W117
2199,BGPPF,08862W109
2200,BGR,09250U101
2201,BGRDD,10502B206
2202,BGRDF,10502B107
2203,BGRN,46435U440
2204,BGRP,09628D104
2205,BGRY,084656107
