,SYMBOL,CUSIP
1135,AON,G0403H108
1136,AONE,G7000X105
1137,AONEU,G7000X113
1138,AONEWS,G7000X121
1139,AONNY,007627102
1140,AONXXXX,G0408V102
1141,AOR,464289867
1142,AOS,831865209
1143,AOSL,G6331P104
1144,AOTVF,04364G106
1145,AOUT,02875D109
1146,AOVTF,034311100
1147,AOXG,03740A106
1148,AOXY,00754B301
1149,AOZOY,037400108
1150,AP,032037103
1151,APA,03743Q108
1152,APA,037411105
1153,APAAF,03783B102
1154,APAAF,03783P101
1155,APAC,G85094103
1156,APACU,G85094111
1157,APACW,G85094129
1158,APAFF,921428108
1159,APAM,04316A108
1160,APAXXXX,037411105
1161,APCOD,64886W203
1162,APCOF,64886W104
1163,APCOF,64886W203
1164,APD,009158106
1165,APEI,02913V103
1166,APELY,021090204
1167,APEMY,03754H104
1168,APEN,03767D108
1169,APEX,03755M201
1170,APEX,03755M300
1171,APEXZZZZ,03755M300
1172,APG,00187Y100
1173,APGB,G0412A102
1174,APGBU,G0412A110
1175,APGBWS,G0412A128
1176,APGI,02906V102
1177,APGOF,03770A109
1178,APGOF,03768L109
1179,APGOF,03768P100
1180,APGT,03783X104
1181,APH,032095101
1182,APHA,03765K104
1183,APHDD,92338J108
1184,APHLF,02075X103
1185,APHP,028886109
1186,API,00851L103
1187,APLD,03824D109
1188,APLD,038169108
1189,APLDXXXX,03824D109
1190,APLE,03784Y200
1191,APLIF,03783R107
1192,APLN,00104Y100
1193,APLO,03759W106
1194,APLS,03753U106
1195,APLT,03828A101
1196,APM,G6096M106
1197,APMCF,61763R208
1198,APMI,05467C108
1199,APMIU,05467C207
1200,APMIW,05467C116
1201,APNHY,04530Y106
1202,APO,03768E105
1203,APOG,037598109
1204,APOP,15116C201
1205,APOP,15116C300
1206,APOPRA,03768E303
1207,APOPRB,03768E402
1208,APOPW,15116C110
1209,APOPXXXX,15116C201
1210,APOPZZZZ,15116C300
1211,APP,03831W108
1212,APPB,03815L102
1213,APPDW,03815U128
1214,APPF,03783C100
1215,APPH,03783T103
1216,APPHW,03783T111
1217,APPN,03782L101
1218,APPS,25400W102
1219,APR,03836A101
1220,APRDM,010392702
1221,APRDN,010392207
1222,APRDO,010392504
1223,APRDP,010392603
1224,APRE,03836J102
1225,APRN,09523Q200
1226,APRZ,53656F730
1227,APSG,G0411R106
1228,APSGU,G0411R122
1229,APSGWS,G0411R114
1230,APT,020772109
1231,APTCF,007628209
1232,APTEF,03836P108
1233,APTL,011764206
1234,APTM,G63290111
1235,APTMU,G63290129
1236,APTMW,G63290103
1237,APTS,74039L103
1238,APTV,G6095L109
1239,APTVPRA,G6095L117
1240,APTX,03836N103
1241,APVO,03835L108
1242,APVO,03835L207
1243,APVOZZZZ,03835L207
1244,APVPF,G6095L117
1245,APVS,038287108
1246,APVTW,03835L116
1247,APWC,G0535E106
1248,APWS,032037111
1249,APXH,90214Q659
1250,APXT,03768F102
1251,APXTU,03768F201
1252,APXTW,03768F110
1253,APXYY,03783V108
1254,APY,03755L104
1255,APYP,03834R106
1256,APYX,03837C106
1257,AQARF,03841G101
1258,AQB,03842K200
1259,AQBN,000303107
1260,AQFD,00089Y109
1261,AQMS,03837J101
1262,AQN,015857105
1263,AQNA,015857709
1264,AQNB,015857808
1265,AQNNF,015857873
1266,AQNU,015857873
1267,AQQRF,03842P100
1268,AQSP,00488M201
1269,AQST,03843E104
1270,AQUA,30057T105
1271,AQUI,03841Q307
1272,AQWA,37954Y186
1273,AR,03674X106
1274,ARA,029227105
1275,ARAV,03890D108
1276,ARAY,004397105
1277,ARB,02210T108
1278,ARBE,M1R95N100
1279,ARBEW,M1R95N118
1280,ARBG,00775W102
1281,ARBGU,00775W201
1282,ARBGW,00775W110
1283,ARBK,040126104
1284,ARBTF,04016J102
1285,ARC,00191G103
1286,ARCAY,03923E107
1287,ARCB,03937C105
1288,ARCC,04010L103
1289,ARCE,G04553106
1290,ARCH,039380407
1291,ARCH,03940R107
1292,ARCHZZZZ,03940R107
1293,ARCM,042765719
1294,ARCO,G0457F107
1295,ARCS,03959D205
1296,ARCT,03969T109
1297,ARCW,00213H105
1298,ARD,L0223L101
1299,ARDC,04014F102
1300,ARDMQ,038505400
1301,ARDS,040334104
1302,ARDX,039697107
1303,ARE,015271109
1304,AREB,02919L109
1305,AREC,02927U208
1306,ARECW,02927U117
1307,ARES,03990B101
1308,ARESPRA,03990B200
1309,AREXQ,03834A103
1310,ARFXF,74346M109
1311,ARGD,040130205
1312,ARGGD,04626D206
1313,ARGGY,04626D206
1314,ARGGY,04626D107
1315,ARGHF,040128209
1316,ARGO,G0464B107
1317,ARGOPRA,040128209
1318,ARGQ,04017D104
1319,ARGT,37950E259
1320,ARGTF,04302L100
1321,ARGUU,04026L204
1322,ARGX,04016X101
1323,ARGYF,053498408
1324,ARHHD,04625J204
1325,ARHN,03957P309
1326,ARHTF,040328205
1327,ARI,03762U105
1328,ARIS,04041L106
1329,ARKAY,041232109
1330,ARKF,00214Q708
1331,ARKG,00214Q302
1332,ARKIU,66981N202
1333,ARKK,00214Q104
1334,ARKO,041242108
1335,ARKOW,041242116
1336,ARKQ,00214Q203
1337,ARKR,040712101
1338,ARKW,00214Q401
1339,ARKX,00214Q807
1340,ARL,029174109
1341,ARLO,04206A101
1342,ARLP,01877R108
1343,ARMK,03852U106
1344,ARMP,04216R102
1345,ARMR,30151E764
1346,ARMRP,042315606
1347,ARNA,040047607
1348,ARNC,03966V107
1349,ARNC,03965L100
1350,ARNCPR,03965L209
1351,ARNGF,04016A101
1352,ARNI,042564203
1353,AROC,03957W106
1354,AROW,042744102
1355,ARPO,00810B105
1356,ARQL,04269E107
1357,ARQQ,G0567U101
1358,ARQQW,G0567U119
1359,ARQT,03969K108
1360,ARR,042315507
1361,ARREF,03074G109
1362,ARRHW,039380118
1363,ARRPRB,042315408
1364,ARRPRC,042315606
1365,ARRPY,00786A107
1366,ARRW,04282M102
1367,ARRWU,04282M201
1368,ARRWW,04282M110
1369,ARRY,04271T100
1370,ARSEF,02136K108
1371,ARSMF,04017M104
1372,ARSN,05154M203
1373,ARTA,G0509L102
1374,ARTAU,G0509L110
1375,ARTAW,G0509L128
1376,ARTEU,04303A202
1377,ARTH,03939W109
1378,ARTL,04301G201
1379,ARTLW,04301G128
1380,ARTM,02864L104
1381,ARTNA,043113208
1382,ARTNB,043113109
1383,ARTW,043168103
1384,ARVL,L0423Q108
1385,ARVLW,L0423Q116
1386,ARVN,04335A105
1387,ARVY,01878N106
1388,ARW,042735100
1389,ARWD,04276R109
1390,ARWR,04280A100
1391,ARXRF,45690A107
1392,ARYA,G3166W106
1393,ARYA,G3165V109
1394,ARYAU,G3165V117
1395,ARYAW,G3165V125
1396,ARYB,G31655122
1397,ARYBU,G31655114
1398,ARYBW,G31655106
1399,ARYC,04269N107
1400,ARYD,G31659108
1401,ARYE,G31658100
1402,ARZGY,04545K109
1403,ARZTY,04338X102
1404,ASA,G3156P103
1405,ASAI,81689T104
1406,ASAN,04342Y104
1407,ASAQ,04906P101
1408,ASAQU,04906P200
1409,ASAQWS,04906P119
1410,ASAX,04637C106
1411,ASAXU,04637C205
1412,ASAXW,04637C114
1413,ASAZY,045387107
1414,ASB,045487105
1415,ASBFY,045519402
1416,ASBPRC,045488400
1417,ASBPRD,045488608
1418,ASBPRE,045487204
1419,ASBPRF,045487402
1420,ASBRY,043388107
1421,ASC,Y0207T100
1422,ASCC,040443202
1423,ASCCY,04521N101
1424,ASCK,052108503
1425,ASCK,052108602
1426,ASCKD,052108602
1427,ASCN,003853108
1428,ASDN,04636R203
1429,ASDN,04636R104
1430,ASDND,04636R203
1431,ASEA,37950E648
1432,ASEKY,00956Q106
1433,ASET,33939L738
1434,ASFI,046220109
1435,ASFZ,046008207
1436,ASG,529900102
1437,ASGI,00326W106
1438,ASGLY,00109C103
1439,ASGN,00191U102
1440,ASH,044186104
1441,ASHR,233051879
1442,ASHS,233051754
1443,ASHTY,045055100
1444,ASHX,233051523
1445,ASIX,00773T101
1446,ASKDF,32016U207
1447,ASKH,04624K103
1448,ASLE,00810F106
1449,ASLEW,00810F114
1450,ASLN,04522R101
1451,ASM,053906103
1452,ASMB,045396108
1453,ASMIY,N07045102
1454,ASML,N07059210
1455,ASMVY,00212G108
1456,ASNA,04351G200
1457,ASNAQ,04351G200
1458,ASNB,28265K106
1459,ASNB,00767T109
1460,ASND,04351P101
1461,ASNT,04035N100
1462,ASO,00402L107
1463,ASOMY,00212V105
1464,ASOZY,04539A406
1465,ASPA,00085X105
1466,ASPAU,00085X204
1467,ASPAW,00085X113
1468,ASPC,G0316P130
1469,ASPCU,G0316P114
1470,ASPCW,G0316P122
1471,ASPL,G05436103
1472,ASPLU,G05436129
1473,ASPLWS,G05436111
1474,ASPN,04523Y105
1475,ASPS,L0175J104
1476,ASPU,04530L203
1477,ASPY,04651A101
1478,ASPZ,04517L101
1479,ASR,40051E202
1480,ASRT,04546C205
1481,ASRT,04545L107
1482,ASRT,04546C106
1483,ASRTXXXX,04546C106
1484,ASRTXXXX,04545L107
1485,ASRTZZZZ,04546C106
1486,ASRTZZZZ,04546C205
1487,ASRV,03074A102
1488,ASRVP,03074B100
1489,ASTC,046484200
1490,ASTE,046224101
1491,ASTL,015658107
1492,ASTLW,015658115
1493,ASTO,046376109
1494,ASTR,04634X103
1495,ASTRW,04634X111
1496,ASTS,00217D100
1497,ASTSW,00217D118
1498,ASUR,04649U102
1499,ASWRF,40281L109
1500,ASX,00215W100
1501,ASXC,04367G103
1502,ASXFY,00212E103
1503,ASYS,032332504
1504,ASZ,G0633U101
1505,ASZU,G0633U119
1506,ASZWS,G0633U127
1507,AT,04878Q863
1508,ATA,G0404A102
1509,ATAC,G03707109
1510,ATACU,G03707125
1511,ATACWS,G03707117
1512,ATADF,046491106
1513,ATAI,N0731H103
1514,ATAO,02138A207
1515,ATAQ,G0370U108
1516,ATAQU,G0370U124
1517,ATAQWS,G0370U116
1518,ATASY,048173108
1519,ATAU,G0404A128
1520,ATAWS,G0404A110
1521,ATAX,02364V107
1522,ATBPD,037025509
1523,ATBPF,037025509
1524,ATC,G0625A105
1525,ATCLF,Q0142L104
1526,ATCO,Y0436Q109
1527,ATCOL,04926V203
1528,ATCOPRD,Y0436Q117
1529,ATCOPRE,Y0436Q125
1530,ATCOPRG,Y0436Q133
1531,ATCOPRH,Y0436Q141
1532,ATCOPRI,Y0436Q158
1533,ATCX,049430101
1534,ATCXW,049430119
1535,ATDRY,05277E104
1536,ATEAY,04683A103
1537,ATEC,02081G201
1538,ATEN,002121101
1539,ATER,02156U101
1540,ATEX,03676C100
1541,ATEYY,00762U200
1542,ATFV,015564206
1543,ATGE,00737L103
1544,ATGN,021489109
1545,ATGSY,05277X102
1546,ATH,G0684D107
1547,ATHA,04746L104
1548,ATHDF,04686J408
1549,ATHE,02155X106
1550,ATHHL,04686J309
1551,ATHM,05278C107
1552,ATHN,04687A109
1553,ATHNU,04687A208
1554,ATHNWS,04687A117
1555,ATHPRA,G0684D305
1556,ATHPRB,04686J200
1557,ATHPRC,04686J309
1558,ATHPRD,04686J408
1559,ATHX,04744L106
1560,ATI,01741R102
1561,ATIF,G0602B100
1562,ATIN,00216B105
1563,ATIP,00216W109
1564,ATIPWS,00216W117
1565,ATIS,049836208
1566,ATIW,00207F107
1567,ATKR,047649108
1568,ATLC,04914Y102
1569,ATLCP,04914Y201
1570,ATLCY,049255805
1571,ATLEW,04301G300
1572,ATLKY,049255706
1573,ATLO,031001100
1574,ATLS,04929Q102
1575,ATLYF,02138F107
1576,ATMP,06742C723
1577,ATMR,G03709105
1578,ATMRU,G03709113
1579,ATMRWS,G03709121
1580,ATMS,04302Q109
1581,ATNF,68236V104
1582,ATNFW,68236V112
1583,ATNI,00215F107
1584,ATNM,00507W107
1585,ATNM,00507W206
1586,ATNX,04685N103
1587,ATO,049560105
1588,ATOM,04965B100
1589,ATONY,037193109
1590,ATOR,046259107
1591,ATOS,04962H506
1592,ATOWW,04962H126
1593,ATPGQ,00208J801
1594,ATR,038336103
1595,ATRA,046513107
1596,ATRC,04963C209
1597,ATRI,049904105
1598,ATRO,046433108
1599,ATROB,046433207
1600,ATRS,036642106
1601,ATRWF,02156G102
1602,ATRX,00687E109
1603,ATSAF,001940105
1604,ATSG,00922R105
1605,ATSPT,039562301
1606,ATSPU,039562202
1607,ATSPW,039562111
1608,ATTO,L0427L105
1609,ATTXL,00206R706
1610,ATUMF,38149V103
1611,ATURF,83011Y108
1612,ATUS,02156K103
1613,ATUSF,020936100
1614,ATV,004854204
1615,ATVC,89601Y101
1616,ATVCU,89601Y200
1617,ATVCW,89601Y119
1618,ATVDY,04965D106
1619,ATVI,00507V109
1620,ATVK,03078H103
1621,ATXG,00653L202
1622,ATXI,05360L205
1623,ATXS,04635X102
1624,ATY,00510L106
1625,AU,035128206
1626,AUB,04911A107
1627,AUBAP,04911A206
1628,AUBKL,04911A206
1629,AUBN,050473107
1630,AUCOY,73178Q105
1631,AUCUF,45674L103
1632,AUD,05070N103
1633,AUDC,M15342104
1634,AUG,05208W108
1635,AUGG,051276103
1636,AUGX,05105P107
1637,AUGZ,53656F722
1638,AUIAF,G06974102
1639,AUID,46264C206
1640,AUKNY,05070F308
1641,AUMBF,65442J107
1642,AUMC,05208V100
1643,AUMN,381119106
1644,AUNFF,051918803
1645,AUOTY,002255107
1646,AUPH,05156V102
1647,AURC,G0698L103
1648,AURCU,G0698L111
1649,AURCW,G0698L129
1650,AURI,051549103
1651,AURX,67059V209
1652,AUS,G0633D109
1653,AUSAF,05259R107
1654,AUSF,37954Y574
1655,AUSI,051526309
1656,AUSU,G0633D117
1657,AUSVF,05153Y109
1658,AUSVF,380719104
1659,AUSWS,G0633D125
1660,AUTL,05280R100
1661,AUTLY,05211M105
1662,AUTO,05335B100
1663,AUUD,05072K107
1664,AUUDW,05072K115
1665,AUVI,03828V105
1666,AUVIP,03828V303
1667,AUVPP,03828V303
1668,AUXRD,67053Y100
1669,AUXRDXXXX,051527307
1670,AUXRF,67053Y100
1671,AUXRF,051527208
1672,AUXXF,01750B105
1673,AUY,98462Y100
1674,AVA,05379B107
1675,AVACU,05338E200
1676,AVAH,05356F105
1677,AVAN,G0682V109
1678,AVANU,G0682V117
1679,AVANWS,G0682V125
1680,AVAV,008073108
1681,AVB,053484101
1682,AVBH,05368J103
1683,AVCNF,05368K100
1684,AVCO,05344R104
1685,AVCT,030382105
1686,AVCTW,030382113
1687,AVCVF,609442108
1688,AVD,030371108
1689,AVDE,025072703
1690,AVDG,64157X203
1691,AVDL,05337M104
1692,AVDR,64157X104
1693,AVDV,025072802
1694,AVDWF,007642101
1695,AVDX,05368X102
1696,AVEM,025072604
1697,AVEO,053588307
1698,AVEO,053588109
1699,AVEOXXXX,053588109
1700,AVEOZZZZ,053588307
1701,AVES,025072372
1702,AVFP,053777207
1703,AVGDF,05369E103
1704,AVGO,11135F101
1705,AVGOP,11135F200
1706,AVGR,053734604
1707,AVH,05367G100
1708,AVHIU,00444X200
1709,AVHNY,004563102
1710,AVHOQ,05367G100
1711,AVID,05367P100
1712,AVIFY,00753G103
1713,AVIG,025072562
1714,AVIR,04683R106
1715,AVIV,025072364
1716,AVK,00764C109
1717,AVLIF,00782P108
1718,AVLR,05338G106
1719,AVLV,025072349
1720,AVMU,025072695
1721,AVNI,043279207
1722,AVNS,05350V106
1723,AVNT,05368V106
1724,AVNW,05366Y201
1725,AVO,60510V108
1726,AVOA,053843207
1727,AVOI,00767C106
1728,AVOP,00241Q309
1729,AVOZ,02155N108
1730,AVP,054303102
1731,AVPFF,05354K304
1732,AVPMD,05453A207
1733,AVPMF,05453A207
1734,AVPMF,05453A108
1735,AVPT,053604104
1736,AVPTW,053604112
1737,AVRE,025072356
1738,AVRI,05359R205
1739,AVRN,05453B304
1740,AVRO,05455M100
1741,AVSF,025072687
1742,AVT,053807103
1743,AVTBF,05353D103
1744,AVTE,008064107
1745,AVTR,05352A100
1746,AVTRPRA,05352A209
1747,AVTTY,05352H105
1748,AVTX,05338F108
1749,AVUS,025072885
1750,AVUV,025072877
1751,AVVIY,05382A104
1752,AVVYY,05366C100
1753,AVX,002444107
1754,AVXL,032797300
1755,AVY,053611109
1756,AVYA,05351X101
1757,AVYAW,05351X119
1758,AWAW,963805106
1759,AWAY,26924G771
1760,AWCMY,022205108
1761,AWEB,04009H105
1762,AWF,01879R106
1763,AWGI,02319A109
1764,AWGL,00244W303
1765,AWH,04537Y109
1766,AWI,04247X102
1767,AWK,030420103
1768,AWKNF,05455W108
1769,AWKS,03077Q203
1770,AWLIF,03078L104
1771,AWON,03740J107
1772,AWP,00302L108
1773,AWR,029899101
1774,AWRE,05453N100
1775,AWRY,017230103
1776,AWSM,21640C105
1777,AWSMD,82901A105
1778,AWTM,886364108
1779,AWWH,04351N106
1780,AWWI,02079E101
1781,AWX,05343P109
1782,AWYX,26924G714
1783,AX,05465C100
1784,AXAHY,054536107
1785,AXAS,003830106
1786,AXCG,30233L109
1787,AXCP,019743103
1788,AXDDF,05501V104
1789,AXDX,00430H102
1790,AXE,035290105
1791,AXGN,05463X106
1792,AXGT,G0750W203
1793,AXHU,45617P203
1794,AXIM,05463V100
1795,AXJL,97717W828
1796,AXL,024061103
1797,AXLA,05454B105
1798,AXLE,872538103
1799,AXMIF,05461V201
1800,AXNVF,05465L100
1801,AXNX,05465P101
1802,AXO,05465C209
1803,AXON,05464C101
1804,AXP,025816109
1805,AXPWQ,05460X406
1806,AXR,032159105
1807,AXREF,022912109
1808,AXS,G0692U109
1809,AXSM,05464T104
1810,AXSPRDCL,G0692U117
1811,AXSPRE,05461T305
1812,AXTA,G0750C108
1813,AXTI,00246W103
1814,AXU,01535P106
1815,AXVED,12510R108
1816,AXVEF,12510R108
1817,AXVEF,12764J109
1818,AXXDF,01434T100
1819,AXXIY,015381106
1820,AY,G0751N103
1821,AYAAY,054638200
1822,AYAG,02314U100
1823,AYALY,054636303
1824,AYI,00508Y102
1825,AYLA,05465V108
1826,AYR,G0129K104
1827,AYRO,054748108
1828,AYRSF,00249N100
1829,AYRWF,00249N209
1830,AYRWF,05475P109
1831,AYRWFXXXX,00249N209
1832,AYSI,019860105
1833,AYTU,054754874
1834,AYTU,054754700
1835,AYTUW,054754130
1836,AYTUZ,054754148
1837,AYX,02156B103
1838,AZAA,00888H109
1839,AZAJ,00888H703
1840,AZAL,00888H307
1841,AZAO,00888H604
1842,AZBA,00888H208
1843,AZBJ,00888H802
1844,AZBL,00888H406
1845,AZBO,00888H505
1846,AZEK,05478C105
1847,AZGSQ,055000202
1848,AZIHY,05477Q105
1849,AZIL,05478B107
1850,AZLCZ,054807102
1851,AZMTF,301950101
1852,AZN,046353108
1853,AZNNY,05156W118
1854,AZNVF,00249G105
1855,AZNVF,51811C105
1856,AZNVF,67098G106
1857,AZO,053332102
1858,AZPN,045327103
1859,AZRE,V0393H103
1860,AZRH,05501N201
1861,AZRX,05502L105
1862,AZSEY,018805101
1863,AZUL,05501U106
1864,AZYO,05479K106
1865,AZZ,002474104
1866,AZZUF,05477Y108
1867,B,067806109
1868,B128REORG,74347B128
1869,B144REORG,74347B144
1870,BA,097023105
1871,BAB,46138G805
1872,BABA,01609W102
1873,BABB,055183107
1874,BABL,12008D108
1875,BABYF,290257104
1876,BAC,060505104
1877,BACAU,083690206
1878,BACHY,06426M104
1879,BACPL,06055H400
1880,BACPRA,060505260
1881,BACPRB,060505229
1882,BACPRC,060505286
1883,BACPRE,060505815
1884,BACPRK,060505195
1885,BACPRL,060505682
1886,BACPRM,06053U601
1887,BACPRN,06055H202
1888,BACPRO,06055H400
1889,BACPRP,06055H608
1890,BACPRQ,06055H806
1891,BACPRYCL,060505310
1892,BADFF,056533102
1893,BAESY,05523R107
1894,BAF,09250G102
1895,BAFYY,05845R306
1896,BAH,099502106
1897,BAJFF,13467N108
1898,BAK,105532105
1899,BAL,06746P548
1900,BALFF,059352104
1901,BALT,45783Y855
1902,BALTF,06739H271
1903,BALY,05875B106
1904,BAM,112585104
1905,BAMH,11271L102
1906,BAMI,11272B103
1907,BAMR,G16169107
1908,BANC,05990K106
1909,BANCPRD,05990K882
1910,BANCPRE,05990K874
1911,BAND,05988J103
1912,BANF,05945F103
1913,BANFP,05539S206
1914,BANGN,29101P200
1915,BANM,06654P100
1916,BANR,06652V208
1917,BANT,06684B105
1918,BANT,06684B204
1919,BANTD,06684B204
1920,BANX,861780104
1921,BAOB,067021105
1922,BAOS,G08908108
1923,BAP,G2519Y108
1924,BAPR,45782C888
1925,BAR,38748G101
1926,BARK,68622E104
1927,BARK,060419108
1928,BARKWS,68622E112
1929,BARRD,64804X101
1930,BASA,06975Q100
1931,BASE,22207T101
1932,BASFY,055262505
1933,BASI,09058M103
1934,BASWQ,06985P118
1935,BASWW,06985P118
1936,BASX,06985P209
1937,BASXQ,06985P209
1938,BATL,07134L107
1939,BATRA,531229706
1940,BATRK,531229888
1941,BATT,032108805
1942,BAUG,45782C698
1943,BAX,071813109
1944,BAYK,072035108
1945,BAYRY,072730302
1946,BB,09228F103
1947,BBAR,058934100
1948,BBAVY,82671M107
1949,BBAX,46641Q688
1950,BBAX,46641Q233
1951,BBAXXXXX,46641Q688
1952,BBAXZZZZ,46641Q233
1953,BBBK,057124109
1954,BBBMF,44702L102
1955,BBBT,09183V101
1956,BBBY,075896100
1957,BBC,26923G301
1958,BBCA,46641Q225
1959,BBCA,46641Q696
1960,BBCAXXXX,46641Q696
1961,BBCAZZZZ,46641Q225
1962,BBCP,206704108
1963,BBD,059460303
1964,BBDC,06759L103
1965,BBDO,059460402
1966,BBEU,46641Q720
1967,BBEU,46641Q191
1968,BBEUXXXX,46641Q720
1969,BBEUZZZZ,46641Q191
1970,BBF,09248H105
1971,BBGI,074014101
1972,BBH,92189F726
1973,BBI,10802T105
1974,BBIG,927330100
1975,BBIN,46641Q373
1976,BBIO,10806X102
1977,BBJP,46641Q712
1978,BBJP,46641Q217
1979,BBJPXXXX,46641Q712
1980,BBJPZZZZ,46641Q217
1981,BBK,09249H104
1982,BBKCF,089804108
1983,BBL,05545E209
1984,BBLG,098070303
1985,BBLG,098070204
1986,BBLGW,098070113
1987,BBLN,G07031100
1988,BBLNWS,G07031118
1989,BBLR,117768101
1990,BBLS,71668V105
1991,BBMC,46641Q340
1992,BBMPY,05528L105
1993,BBN,09248X100
1994,BBP,26923G202
1995,BBQ,05551A109
1996,BBRE,46641Q738
1997,BBRRF,09609Y101
1998,BBRW,10756L108
1999,BBSA,46641Q381
2000,BBSA,46641Q258
2001,BBSAXXXX,46641Q381
2002,BBSAZZZZ,46641Q258
2003,BBSC,46641Q290
2004,BBSEY,05541J103
2005,BBSI,068463108
2006,BBSRF,09626M304
2007,BBTVF,05551N101
2008,BBU,G16234109
2009,BBUS,46641Q399
2010,BBVA,05946K101
2011,BBW,120076104
2012,BBWI,070830104
2013,BBX,05491N104
2014,BBXIA,073319105
2015,BBXIB,073319204
2016,BBXTB,05491N401
2017,BBXTD,05491N401
2018,BBY,086516101
2019,BC,117043109
2020,BCAB,09077B104
2021,BCAC,11374E104
2022,BCACU,11374E203
2023,BCACW,11374E112
2024,BCAL,84252A106
2025,BCAT,09260U109
2026,BCAUY,10949Q204
2027,BCBP,055298103
2028,BCC,09739D100
2029,BCCEF,070490206
2030,BCCI,067594309
2031,BCCMY,05526U107
2032,BCCOY,088764105
2033,BCD,003261203
2034,BCDA,09060U507
2035,BCDAW,09060U119
2036,BCDS,093418101
2037,BCE,05534B760
2038,BCEI,097793400
2039,BCEKF,07380N104
2040,BCEL,04965G109
2041,BCH,059520106
2042,BCHEY,073333106
2043,BCI,003261104
2044,BCII,09368L100
2045,BCIM,003261609
2046,BCKIY,056155104
2047,BCKMF,075653204
2048,BCLI,10501E201
2049,BCM,06740P114
2050,BCML,07272M107
2051,BCMXY,061605101
2052,BCNAY,06740E101
2053,BCO,109696104
2054,BCOM,M15629104
2055,BCOMF,M15629104
2056,BCOR,095229100
2057,BCOV,10921T101
2058,BCOW,28252W105
2059,BCOW,28253R105
2060,BCOWZZZZ,28253R105
2061,BCPC,057665200
2062,BCPRA,117043406
2063,BCPRB,117043505
2064,BCPRC,117043604
2065,BCRH,G1190F107
2066,BCRHF,G1190F107
2067,BCRX,09058V103
2068,BCS,06738E204
2069,BCSF,05684B107
2070,BCSFRT,05684B115
2071,BCTF,05970V106
2072,BCTG,05492W103
2073,BCTX,10778Y302
2074,BCTXD,10778Y302
2075,BCTXF,10778Y302
2076,BCTXW,10778Y112
2077,BCUCY,11687Q109
2078,BCUFF,077886208
2079,BCV,059695106
2080,BCVPRA,059702209
2081,BCX,09257A108
2082,BCYC,088786108
2083,BCYP,089115109
2084,BCYP,78397T103
2085,BCYPU,089115208
2086,BCYPW,089115117
2087,BCYPZZZZ,78397T103
2088,BDC,077454106
2089,BDCM,11132C200
2090,BDCO,095395307
2091,BDCS,902641588
2092,BDCX,90269A260
2093,BDCY,90269A112
2094,BDCYY,09689Q101
2095,BDCZ,90274D416
2096,BDDXF,25154K841
2097,BDEC,45782C557
2098,BDGE,108035106
2099,BDGY,10874R102
2100,BDGY,10874R201
2101,BDGYD,10874R201
2102,BDIC,095207106
2103,BDJ,09251A104
2104,BDL,338517105
2105,BDN,105368203
2106,BDNNY,09752V102
2107,BDORY,059578104
2108,BDOUY,05537Y304
2109,BDPT,09072U107
2110,BDR,093698108
2111,BDRAF,097751101
2112,BDRBF,097751200
2113,BDRFY,07724U103
2114,BDRY,26923H200
2115,BDSI,09060J106
2116,BDSX,09075X108
2117,BDTX,09203E105
2118,BDVB,056646201
2119,BDVSY,088836309
2120,BDWBY,11902E105
2121,BDX,075887109
2122,BDXA,075887208
2123,BDXB,075887406
2124,BE,093712107
2125,BEAG,09540T104
2126,BEAM,07373V105
2127,BEAT,090672106
2128,BEBE,075571208
2129,BECN,073685109
2130,BECO,09290C707
2131,BECTY,07558Q103
2132,BECVY,05541A102
2133,BEDU,109199109
2134,BEDZ,00768Y396
2135,BEEM,07373B109
2136,BEEMW,07373B117
2137,BEGI,09259B104
2138,BEKE,482497104
2139,BELFA,077347201
2140,BELFB,077347300
2141,BELMF,080499502
2142,BELP,080695109
2143,BEMG,08660E103
2144,BEN,354613101
2145,BENE,08179B103
2146,BENER,08179B129
2147,BENEU,08179B202
2148,BENEW,08179B111
2149,BEOB,05539V209
2150,BEP,G16258108
2151,BEPC,11284V105
2152,BEPH,11259P109
2153,BEPPRA,G16258231
2154,BERI,09547W209
2155,BERK,084597202
2156,BERY,08579W103
2157,BERZ,063679591
2158,BESIY,073320103
2159,BEST,08653C106
2160,BETRD,08772P202
2161,BETRF,08772P103
2162,BETRF,08772P202
2163,BETW,087766101
2164,BETZ,53656F789
2165,BEUT,808645105
2166,BEVFF,255331100
2167,BEVVF,076588102
2168,BFA,115637100
2169,BFAM,109194100
2170,BFB,115637209
2171,BFC,06211J100
2172,BFCH,09174L104
2173,BFEB,45782C433
2174,BFFI,08149J103
2175,BFGC,12021A107
2176,BFGCD,051276103
2177,BFGIF,103309100
2178,BFGX,05989X101
2179,BFI,12122L101
2180,BFIIW,12122L119
2181,BFIN,06643P104
2182,BFIT,37954Y798
2183,BFK,09248F109
2184,BFLBY,09003Q100
2185,BFLY,124155102
2186,BFLYWS,124155110
2187,BFO,09250M109
2188,BFOR,00162Q726
2189,BFRA,09075G105
2190,BFS,804395101
2191,BFSPRD,804395804
2192,BFSPRE,804395879
2193,BFST,12326C105
2194,BFT,344328109
2195,BFTL,062113105
2196,BFTR,09290C202
2197,BFTU,344328208
2198,BFTWS,344328117
2199,BFY,09249R102
2200,BFYT,08182C106
2201,BFYW,08771B105
2202,BFZ,09248E102
2203,BG,G16962105
